# Date | Day | Title | Morse
20240501 | 797 | RUSSIA TAKES HEAVY LOSSES, GOING BROKE! Breaking Ukraine War News With The Enforcer (Day 797) | IVAN CANNOT FIND THE WAY HOME, HELP HIM BY SUPPORTING UKRAINE, AND SENDING HIM BACK!
20240502 | 798 | PUTIN PURGES TOP OFFICIALS, REFINERIES BURN! Breaking Ukraine War News With The Enforcer (Day 798) | PURGES ARE BEGINNING IN THE RUSSIAN GOVERNMENT AGAIN, PRESSURE MUST BE GROWING AROUND THE WAR.                    
20240503 | 799 | MOSCOW ATTACKED, MAJOR RUSSIAN SITES DESTROYED! Breaking Ukraine War News With The Enforcer (Day 799) | THEY CAN'T EVEN PROTECT MOSCOW CITY. HOW CAN YOU HAVE A VICTORY PARTY WHEN YOU CAN'T PROTECT THE CITY?
20240504 | 800 | - | -                    
20240505 | 801 | RUSSIA LOSES BIG TANK BATTLE, BOMBS BELGOROD! Breaking Ukraine War News With The Enforcer (Day 801) | UKRAINE KEEPS HOLDING ON STRONG! LONG LIVE THE LSA, THE LSA WILL NEVER DIE!                    
20240506 | 802 | UKRAINIAN SURPRISE RAID STRIKES DEEP! Breaking Ukraine War News With The Enforcer (Day 802) | UKRAINE CONDUCTING RAIDS TO TAKE OUT COLLABORATORS IS PRETTY WILD STUFF. LONG LIVE THE LSA.              
20240507 | 803 | - | -                    
20240508 | 804 | UKRAINE STOPS ALL RUSSIAN OFFENSIVES! Breaking Ukraine War News With The Enforcer (Day 804) | UKRAINE WILL TURN THE WAR AROUND WITH THE SUPPORT OF THE WEST, ONWARDS UKRAINE! LONG LIVE THE LSA!                    
20240509 | 805 | UKRAINE BREAKS RUSSIAN FORCES, TIDES TURN! Breaking Ukraine War News With The Enforcer (Day 805) | UKRAINE CAN PUSH THE RUSSIANS BACK STILL, KEEP ON FIGHTING UKRAINE! LONG LIVE THE LSA!
20240510 | 806 | HUGE EXPLOSIONS INSIDE RUSSIA, NEAR COLLAPSE! Breaking Ukraine War News With The Enforcer (Day 806) | HAPPY DEFEAT DAY TO THE RUSSIANS, THE UKRAINIANS REMINDED THEM THAT THE GAS IS RUNNING OUT SOON. LONG LIVE THE LSA!             
20240511 | 807 | RUSSIA LAUNCHES OFFENSIVE, BIG EXPLOSIONS! Breaking Ukraine War News With The Enforcer (Day 807) | RUSSIA IS TRYING TO DRAW UKRAINE AWAY FROM VITAL FRONT LINES, ACT OF DESPERATION. LONG LIVE THE LSA!
20240512 | 808 | MOSCOW TARGETED, RUSSIAN OFFENSIVES FAIL! Breaking Ukraine War News With The Enforcer (Day 808) | RUSSIA IS DEALING WITH A LOT OF STUFF BUT GOOD STUFF ISN'T ANY OF IT. LONG LIVE THE LSA!                 
20240513 | 809 | MAJOR PURGE IN MOSCOW, SHOIGU REMOVED! Breaking Ukraine War News With The Enforcer (Day 809) | SHOIGU IS GONE, ONE OF THE FEW THAT REMAINS FROM THE START OF THE WAR. UKRAINE IS NOT YET LOST! LSA!                      
20240514 | 810 | - | -                    
20240515 | 811 | UKRAINE STRIKES MULTIPLE BASES IN CRIMEA! Breaking Ukraine War News With The Enforcer (Day 811) | UKRAINE IS CONDUCTING A MASSIVE ATTACKS IN CRIMEA AS WE SPEAK. UKRAINE IS NOT YET LOST! LONG LIVE THE LSA!                 
20240516 | 812 | RUSSIAN OFFENSIVE CRUMBLING IN KHARKIV! Breaking Ukraine War News With The Enforcer (Day 812) | RUSSIAN FORCES ALREADY TRYING TO RUN AWAY FROM THE KHARKIV FRONT JUST DAYS AFTER IT STARTED. LSA!
20240517 | 813 | RUSSIANS SURRENDER IN KHARKIV, VITAL AIRCRAFT LOST! Breaking Ukraine War News W/The Enforcer (813) |  RUSSIAN FORCES ARE ALREADY TRYING TO RUN AWAY FROM THE KHARKIV FRONT JUST DAYS AFTER IT STARTED. LSA!                  
20240518 | 814 | RUSSIA DESTROYED IN MAJOR ATTACK, FAILURE IN KHARKIV! Breaking Ukraine War News With The Enforcer (814) | RUSSIA HAS HARDLY AN AIR DEFENSE SYSTEM LEFT. THE WAR WILL BE WON IN THE SKIES. LONG LIVE THE LSA!              
20240519 | 815 | UKRAINE DESTROYS RUSSIAN FORCES, KHARKIV DEFEAT! Breaking Ukraine War News With The Enforcer (815) | RUSSIA IS GETTING OVER WHELMED YET AGAIN. LONG LIVE THE LSA! THE LSA WILL NEVER DIE!
20240520 | 816 | PRESIDENT OF IRAN DEAD IN HELI CRASH! Breaking Ukraine/Iran War News With The Enforcer (Day 816) | RUSSIA IS GETTING OVERWHELMED YET AGAIN; LONG LIVE THE LSA! THE LSA WILL NEVER DIE!
20240521 | 817 | - | -                    
20240522 | 818 | MAJOR RUSSIAN HQ BURNS, KEY GENERALS WOUNDED ! Breaking Ukraine War News With The Enforcer (Day 818) | HEY THERE THAT'S A NICE HQ YOU GOT WOULDN'T IT BE A SHAME IF SOMEONE BOMBED IT? LOL LONG LIVE THE LSA!             
20240523 | 819 | RUSSIA LOSES MAJOR BATTLE, COWERS TO NATO! Breaking Ukraine War News With The Enforcer (Day 819) | RUSSIA LOSING ANOTHER MAJOR CAMPAIGN JUST LIKE THAT. UKRAINE IS NOT YET LOST! SLAVA UKRAINI! LONG LIVE THE LSA!
20240524 | 820 | CHINESE FORCES ENCIRCLE TAIWAN, PURGE IN RUSSIA! Breaking Ukraine/ Taiwan News With The Enforcer 820 | PUTIN WILL SOON REMOVE EVERY SEMI-COMPETENT OFFICER LEFT, LEAVING RUSSIA WITH NOTHING. LONG LIVE THE LSA!
20240525 | 821 | PUTIN DEMANDS PEACE TALKS, RUSSIA LOSING! Breaking Ukraine War News With The Enforcer (Day 821) | PUTIN REALLY THINKS HE CAN JUST FREZE THE LINE LIKE THAT THE ONLY THING FREEZING ARE RUSSIAN ASSETS. LSA!
20240526 | 822 | UKRAINE COUNTERATTACKS, RUSSIA LOSES 500K! Breaking Ukraine War News With The Enforcer (Day 822) | THE COUNTER ATTACK WILL DRIVE THE RUSSIANS FROM KHARKIV'S FIELDS. LONG LIVE THE LSA!
20240527 | 823 | CHINA READIES INVASION FLEET, RUSSIA LOSING KHARKIV! Breaking Ukraine/ Taiwan News With The Enforcer | THE WEST MUST BE READY FOR WAR ON ALL FRONTS. WE SHALL PREVAIL. LONG LIVE THE LSA! THE LSA WILL NEVER DIE!             
20240528 | 824 | - | -                    
20240529 | 825 | FRENCH FORCES ENTER UKRAINE, PUTIN TERRIFIED! Breaking Ukraine War News With The Enforcer (Day 825) | FRANCE SENDING SPECIAL FORCES TO TRAIN AND ALSO GIVING THE ...               
20240530 | 826 | EXPLOSIONS IN KERCH, PUTIN DECLARES TOTAL WAR! Breaking Ukraine War News With The Enforcer (Day 826) | RUSSIA DECLARING TOTAL WAR SHOULD GIVE AN IDEA OF HOW FAR AWAY RUSSIA IS FROM EVER WINNING. LSA!
20240531 | 827 | RUSSIA PUSHED BACK HARD, KERCH BURNS! Breaking Ukraine War News With The Enforcer (Day 827) | RUSSIANS FORCES TRY A NEW OFFENSIVE TO GET PUSHED OUT. LONG LIVE THE LSA! THE LSA WILL NEVER DIE!                  

20240601 | 828 | US WEAPONS STRIKE RUSSIA, BELGOROD BURNS! Breaking Ukraine War News With The Enforcer (Day 828) | RUSSIA IS BEING OVERWHELMED BY UKRAINIAN MISSILES AND DRONES, WOMP WOMP. LONG LIVE THE LSA!
20240602 | 829 | UKRAINE BEGINS HUGE COUNTERATTACK! Breaking Ukraine War News With The Enforcer (Day 829) |  UKRAINE IS ON THE COUNTER ATTACK, DRIVE THE RUSSIANS FROM THE FIELD! LONG LIVE THE LSA! THE LSA WILL NEVER DIE!
20240603 | 830 | BELARUS IS NUCLEAR READY, MASSIVE ESCALATION! Breaking Ukraine War News With The Enforcer (830) |  RUSSIA IS GETTING INTO A PRETTY TOUGH SPOT AT THE MOMENT TRYING TO HOLD NEAR VOVCHASA. LONG LIVE THE LSA!
20240604 | 831 | - | -
20240605 | 832 | RUSSIA OUTNUMBERED IN VOVCHANSK, PUTIN SCARED! Breaking Ukraine War News With The Enforcer (Day 832) | RUSSIA IS GETTING INTO A PRETTY TOUGH SPOT AT THE MOMENT TRYING TO HOLD NEAR VOVCHANSK. LONG LIVE THELSA!
20240606 | 833 | RUSSIAN REFINERY HIT, PUTIN THREATENS WEST! Breaking Ukraine War News With The Enforcer (Day 833) | RUSSIA IS DRIPPING AWAY ALL OF THEIR OIL SLOWLY, THEY WILL BE RUN DRY SOON. LLTLSA!
20240607 | 834 | RUSSIAN FLEET GOING TO CUBA, FRANCE GIVES JETS! Breaking Ukraine War News With The Enforcer (834) |  WHATEVER MESSAGE YOU WANT HERE. LSA
20240608 | 835 | MASSIVE BASE DESTROYED, RUSSIA PUSHED BACK! Breaking Ukraine War News With The Enforcer (Day 835) | RUSSIAN FORCES ARE GETTING BEATEN BADLY DEEP BEHIND THE LINES. THEY SHOULD LEAVE UKRAINE ONE DAY. LONG LIVE THE LSA
20240609 | 836 | UKRAINE TAKES VOVCHANSK, RUSSIAN BOMBER HIT! Breaking Ukraine War News With The Enforcer (Day 836) | FORCES ARE GETTING ABSOLUTELY HAMMERED IN VOVCHANSK. IT WILL BE UKRAINE'S AGAIN! LLTLSA!
20240610 | 837 | RUSSIAN STEALTH FIGHTERS DESTROYED, MAJOR LOSS! Breaking Ukraine War News With The Enforcer (837) | RUSSIA LOSING TWO SU-57S SOUNDS A LOT LIKE FANTASY BUT IT'S REALITY NOW. DLTLSA!
20240611 | 838 | - | -
20240612 | 839 | ATTACK ON MOSCOW, RUSSIA PUSHED BACK IN KHARKIV! Breaking Ukraine War News With The Enforcer (839) | FIRES IN MOSCOW AGAIN, MMMMMM, LOOKS LIKE THEY ARE KEEPING PUTIN WARM. LONG LIVE THE LSA!
20240613 | 840 | CRIMEA BEING DESTROYED, PUTIN DEPLOYS S-500! Breaking Ukraine War News With The Enforcer (Day 840) | RUSSIAN IS DEPLYING THE S-500 NOW, LET'S SEE WHAT IT CAN DO. LONG LIVE THE LSA!
20240614 | 841 | RUSSIAN ECONOMY COLLAPSES, MOSCOW ON FIRE! Breaking Ukraine War News With The Enforcer (Day 841) | THE RUBLE IS COLLAPSING INTO RUBBLE, LOOKS LIKE PUTIN'S WAR IS FOR HIS OWN SURVIVAL. LLTLSA!
20240615 | 842 | MASSIVE EXPLOSIONS IN RUSSIA, PUTIN TERRIFIED! Breaking Ukraine War News With The Enforcer (Day 842) | RUSSIA IS IN FOR ALL KINDS OFF UNSURPRISES THIS WEEK, MAYBE THEY WILL HAVE EVEN MORE TO COME! LLTLSA!
20240616 | 843 | RUSSIAN FORCES SURRENDER IN VOVCHANSK! Breaking Ukraine War News With The Enforcer (Day 843) | THE MASS SURRENDER AT VOVCHANSKS A SERIOUS BLOW FOR RUSSIAN FORCES IN THE AREA. LONG LIVE THE LSA!
20240617 | 844 | RUSSIAN FORCES LOSE IN VOVCHANSK! Breaking Ukraine War News With The Enforcer (Day 844) | THE RUSSIANS ARE GETTING BEATEN PRETTY BADLY NOWADAYS, DON'T THINK THEY WILL HANG IN THERE. LSA!
20240618 | 845 | - | - 
20240619 | 846 | MAJOR RUSSIAN PORT HIT, PUTIN VISITS N. KOREA! Breaking Ukraine War News With The Enforcer (846) | THE RUSSIANS ARE GETTING BEATEN PRETTY BADLY NOWADAYS, DON'T THINK THEY WILL HANG IN THERE. LSA
20240620 | 847 | MAJOR EXPLOSION BEHIND RUSSIAN LINES, HUGE LOSS! Breaking Ukraine War News With The Enforcer (847) | RUSSIA IS DOING SO POORLY SUPPLY TRUCKS ARE SPONTANEOUSLY COMBUSTING. LONG LIVE THE LSA!
20240621 | 848 | MASSIVE ATTACKS IN SOUTHERN RUSSIA, HUGE DAMAGE! Breaking Ukraine War News With The Enforcer (848) | RUSSIA IS GETTING HAMMERED AT HOME SO BADLY THEY ARE TRYING TO DIVERT TO NUCLEAR THREATS. LSA!
20240622 | 849 | RUSSIA HIT HARD FROM MASS ATTACK, PUTIN DESPERATE! Breaking Ukraine War News With The Enforcer (849) | RUSSIA IS PUSHING THE WORLD TO THE BRINK FOR THE FAILURES IN UKRAINE, KEEP GOING. LONG LIVE THE LSA!
20240623 | 850 | RUSSIANS WITHDRAW FROM VOVCHANSK, FRONT COLLAPSE! Breaking Ukraine War News With The Enforcer (850) | IT WON'T BE MUCH LONGER BEFORE ALL RUSSIAN SOLDIERS EVACUATE FROM KHARKIV. LONG LIVE THE LSA!
20240624 | 851 | RUSSIA BATTLES ARMED UPRISING, CRIMEA HIT HARD! Breaking Ukraine War News With The Enforcer (851) | THE PROBLEMS ONLY CONTINUE TO WORSEN FOR RUSSIA, THEY NEVER ACTUALLY IMPROVE. LONG LIVE THE LSA!
20240625 | 852 | - | -
20240626 | 853 | MASSIVE EXPLOSIONS ON RUSSIAN BORDER, MAJOR DAMAGE! Breaking Ukraine War News With The Enforcer 853 | RUSSIAN IS DEALING WITH TOUGHER AND TOUGHER TIMES WITH WEAKER AN DWEAKER MEN. LONG LIVE THE LSA! 
20240627 | 854 | NORTH KOREA SENDS TROOPS; JOINS WAR, UKRAINE ATTACKS! Breaking Ukraine War News W/ The Enforcer 854 | NORTH KOREA JOINING THE WAR IS A FINAL ACT OF DESPERATION BY BOTH RUSSIAN AND N.KOREA. LONG LIVE THE LSA!
20240628 | 855 | - | -
20240629 | 856 | RUSSIA LOSING HEAVILY IN VOVCHANSK, HUGE DEFEAT! Breaking Ukraine War News With The Enforcer (856) | RUSSIAN FORCES LOSING ANENTRE BRIGADE IN VOVCHANSK SOUNDS ON-PAR. LONG LIVE THE LSA! 
20240630 | 857 | RUSSIA DEFEATED IN HUGE ATTACK, EXPLOSIONS IN RUSSIA! Breaking Ukraine War News W/ The Enforcer 857 | UKRAINE HAS BEGIN TO PUSH BACK! LONG LIVE THE LSA! LONG LIVE THE COUNTER OFFENSIVE!
20240701 | 858 | CATASTROPHIC RUSSIAN FAILURE! Current Ukraine War Footage And News With The Enforcer (Day 402) | DID YOU KNOW THAT 1 IN EVERY 1 RUSSIAN SOLDIER IN UKRAINE WILL BE PART OF A TURRET TOSS?
20240702 | 859 | - | -
20240703 | 860 | UKRAINE DESTROYS MAJOR RUSSIAN PORTS, RUSSIA HURT! Breaking Ukraine War News With The Enforcer (860) | THE RUSSIANS ARE TURNING THEIR SHIPS INTO COOKERS, THE WAY THEY COOK THEIR OWN SAILORS. LLTLSA!
20240704 | 861 | UKRAINE DESTROYS KEY RUSSIAN BASES, HUGE EXPLOSIONS! Breaking Ukraine War News With The Enforcer 861 | RUSSIAN SUPPLY BASES GETTING BLOWN UP LOOK REALLY PRETTY, IT SAVERY ORANGE KIND OF GLOW. LLTLSA!
20240705 | 862 | - | -
20240706 | 863 | RUSSIA HIT WITH MASSIVE ATTACK, MAJOR DAMAGE! Breaking Ukraine War News With The Enforcer (Day 863) |  RUSSIA IS ONCE AGAIN FEELING THE PRSURE OF ATTACKS FROM WITHIN, AND IS BUCKLING. LLTLSA!
20240707 | 864 | RUSSIAN FORCES DEFEATED IN VOVCHANSK, PUTIN WORRIED! Breaking Ukraine War News W/ The Enforcer (864) | RUSSIAN FORCES KEEP GETTING PUSHED BACK LITTLE BY LITTLE VOVCHANSK, THEY SHOULD JUST LEAVE. LLTLSA!
20240708 | 865 | MAJOR AMMO BASE EXPLODES, IRANIAN WARSHIP SINKS! Breaking Ukraine War News With The Enforcer (865) | RUSSIA LOSIRG MORE AMMUNITION IN THAT EXPLOSION THAN AMERICA DID IN VIETNAM. LLTLSA!
y20240709 | 866 | - | -
20240710 | 867 | MASSIVE EXPLOSIONS IN RUSSIA; AIR RAID SIRENS! Breaking Ukraine War News With The Enforcer (867) | RUSSIA CONDUCTING ATROCITIES AND TRYING TO JUSTIFY THEM SOUNDS LIKE A NORMAL DAY IN THE WAR. UKRAINE WILL BE AVENGED LLTLSA!
20440711 | 868 | POLAND READY FOR WAR, RUSSIAN OFFICERS PURGED! Breaking Ukraine War News With The Enforcer (868) | THE WEST IS REALLY PUTTING THE PRESSURE, F-16S WILL ARRIVE VERY SOON. LLTLSA!
20240712 | 869 | MAJOR RUSSIAN SPY PLOT EXPOSED, NATO DEPLOYS HYPERSONICS! Breaking Ukraine War News W/ The Enforcer | RUSSIA IS NOW TRYING TO SABOTAGE WAR INDUSTRY AND KILL THOSE INVOLVED WITH IT. WE SHOULD STOP THIS. LSA!
20240713 | 870 | RUSSIA PLANS FALSE FLAG, RUSSIAN SUPERJET CRASHES! Breaking Ukraine War News With The Enforcer (870) | RUSSIA'S AVIATION INDUSTRY IS FALLING APART JUST LIKE EVERY OTHER. LLTLSA!
20240714 | 871 | RUSSIA SUFFERS CRIPPLING DAMAGE IN MAJOR ATTACK! Breaking Ukraine War News With The Enforcer (871) | RUSSIAN ENTIRE DON RIVER SUPPLY ROUTE IS OUT. LONG LIVE THE LSA! SLAVA UKRAINI!
20240715 | 872 | RUSSIA COLLAPSING; FIREFIGHTS IN ST. PETERSBURG! Breaking Ukraine War News With The Enforcer (872) | RUSSIA'S SECOND BIGGEST CITY IS DEVOLVING INTO LAWLESSNESS. LONG LIVE THE LSA!
20240716 | 873 | - | -
20240717 | 874 | RUSSIAN NAVY DEFEATED, HUGE LOSSES IN VOVCHANSK! Breaking Ukraine War News With The Enforcer (874) | RUSSIAN FORCES ARE WINNING SO GOOD THEY ARE LEAVING UKRAINE! LOOK AT EM GO!!! LSA!
20240718 | 875 | - | -
20240719 | 876 | EXPLOSION IN TEL AVIV, CRIMEAN BASE ATTACKED! Breaking Ukraine/ Israel News With The Enforcer (876) | UKRAINE IS CREATING AMAZING TRUMPHS BY HITTING AND DESTROYING THAT BASE. LONG LIVE THE LSA!
20240720 | 877 | RUSSIAN REACTOR RADIATION LEAK, UKRAINE ATTACKS! Breaking Ukraine War News With The Enforcer (877) | THE ROSTOV NUCLEAR POWER PLANT MAY BE IN MAJOR TROUBLE, WHY DOES RUSSIA STILL CONTROL THE ZNPP? LLTLSA
20240721 | 878 | KEY RUSSIAN BASE BURNS, ISRAEL ON BRINK OF WAR! Breaking Ukraine War News With The Enforcer (878) | GET YU SOM ECOOKED UP SUKHOI, GET EM WHILE THEY'RE HOT! LONG LIVE THE LSA!
20240722 | 879 | US BOMBERS MILES FROM ST. PETERSBURG, PUTIN SCARED! Breaking Ukraine War News With The Enforcer 879 | US BOMBERS FLEW JUST MILES AWAY FORM ST. PETERSBURG FOR THE FIRST TIME... CHECKMATE! LSA!
20240723 | 880 | - | -
20240724 | 881 | KERCH STRAIT CROSSING HIT HARD, NATO UNDER FIRE! Breaking Ukraine War News With The Enforcer (881) | UKRAINE IS CUTTING OFF ALLEXITS TO MAKE SURE THAT NO ROADS WILL LEAD TO MOSCOW, ONLY SURRENDER. LSA!
20240725 | 882 |  RUSSIAN AND CHINESE BOMBERS NEAR ALASKA, NATO BUILDUP AROUND RUSSIA! Breaking News With Enforcer 882 | RUSSIA IS GETTING VERY CONCERNED OVER THAT NATO PRESENCE IN FINLAND. IT IS SOMETHING THAT WILL AFFECT THEM SOON. LSA!
20240726 | 883 | NATO SHOOTS DOWN RUSSIAN DRONES, RUSSIA READY FOR MASS CASUALTIES! Breaking News With The Enforcer | THINGS ARE RAPIDLY ESCALATING BETWEEN THE EAST AND NATO, WE NEED TO BE READY FOR ANYTHING. LLTLSA!
20240727 | 884 | MAJOR COLLAPSE INSIDE OF RUSSIA, CRUMBLING FROM WITHIN! Breaking Ukraine War News With The Enforcer | RUSSIANS ARE FALLING APART FROM THE INSIDE OUT. HOPEFULLY IT WILL BE QUICKER. LLTLSA
20240728 | 885 | ISRAEL BOMBS LEBANON, WAR IMMINENT; MAJOR ATTACK IN RUSSIA! Breaking News With The Enforcer (885) | IT SEEMS THAT THE HEZBOLLAH WILL NOW PAY FOR THE ACTIONS THEY HAVE CONDUCTED AGAINST ISRAEL. LLTLSA!
20240729 | 886 | REPORTS OF EXPLOSIONS IN LEBANON, RUSSIAN REFINERY EXPLODES! Breaking War News With The Enforcer 886 | ISRAEL IS STARTING THE GROUND WORK TO BE ABLE TO BEGIN FIGHTING AN ALL OUT WAR. LONG LIVE THE LSA!
20240730 | 887 | - | -
20240731 | 888 | ISMAIL HANIYEH DEAD IN MIDDLE EAST, KEY RUSSIAN FACTORY BURNS! Breaking War News With The Enforcer (888) | THE WORLD IS SEEMINGLY COMING TO AHEAD WITH EVIL FORCES ATTEMPTING TO TRIUMPH OVER EVIL. LLTLSA!

20240801 | 889 | MAJOR AIRSTRIKES CRIPPLE IRAN, RUSSIA FEARS NEW JETS! Breaking War News With The Enforcer (889) | THE WORLD IS SEEMINGLY COMING TO AHEAD WITH EVIL FORCES ATTEMPTING TO TRIUMPH OVER EVIL. LLTLSA!
20240802 | 890 | MASSIVE RUSSIAN REFINERY BURNS, US FORCES READY FOR WAR! Breaking War News With The Enforcer (890) | RUSSIA AND IRAN ARE DESPERATELY LOOKING FOR JUST ABOUT ANYTHING TO HELP THEM OUT. LLTLSA!
20240803 | 891 | IRANIAN MISSILES READY TO FIRE, CONGRESS CONSIDERS WAR! Breaking War News With The Enforcer (891) | THE WORLD IS SITTING BY IDLY WAITING FOR THE NEXT BIG WAR TO START IN HOURS. MAY OUR SIDE PREVAIL. LSA!
20240804 | 892 | RUSSIAN ATTACK SUB DESTROYED, MAJOR ATTACKS IN RUSSIA ! Breaking War News With The Enforcer (892) | THE RUSSIAN SUB JOINED THE... SURFACE FLEET? IDK, BUT ANYWAYS! LLTLSA!
20240805 | 893 | RUSSIA SUFFERS CRITICAL DAMAGE, ISRAELI ARMY ON HIGH ALERT! Breaking War News With The Enforcer 893 | RUSSIAN FORCES ARE GETTING PUMMELED IN THE HOME FRONT, IT'S VERY SIMILAR TO AN AVERAGE RUSSIAN HOME HEHE. LLTLSA!
20240806 | 894 | - | -
20240807 | 895 | RUSSIA INVADED, ISRAEL PREPARES PREEMPTIVE STRIKE! Breaking War News With The Enforcer (895) | RUSSIA GETTING INVADED BY UKRAINE IS THE UNO REVERSE OF THE WAR. LET'S SEE HOW IT GOES. LLTLSA!
20240808 | 896 | UKRAINE PUSHES DEEP INTO RUSSIA; IRAN READY TO STRIKE! Breaking War News With The Enforcer (896) | NOW IS THE TIME FOR STRENGTH, FOR COURAGE AGAINST OUR ENEMIES! LONG LIVE THE WESTERN WORLD, LONG LIVE THE LSA!
20240809 | 897 | UKRAINIAN ARMY APPROACHES KURSK, RUSSIA IN PANIC! Breaking War News With The Enforcer (897) | UKRAINIAN FORCES ARE GETTING VERY CLOSE TO THE CITY OF KURSK. MAY VICTORY BE SWIFT! LLTLSA
20240810 | 898 | UKRAINE APPROACHES NUCLEAR PLANT, RUSSIANS MASS SURRENDER! Breaking War News With The Enforcer (898) | UKRAINE DRIVES ONWARDS TO THE POWER PLANT AND THE CITY BEYOND. LONG LIVE THE LSA! THE LSA WILL NEVER DIE!
20240811 | 899 | UKRAINE INVADES BELGOROD, RUSSIAN FORCES MASS SURRENDER! Breaking War News With The Enforcer (899) | UKRAINE IS OPENING THE ENTIRE BORDER OPEN TO INVASION. RUSSIA IS GOING TO GET OVER WHELMED FROM THIS. LLTLSA!
20240812 | 900 | ZAPORIZHZHIA NUCLEAR PLANT ON FIRE, EMERGENCY DELCARED! Breaking War News With The Enforcer | THAT THANGH BURNING! 3.6 ROENTGEN ... NOT GREAT NOT TERRIBLE LONG LIVE THE LSA!
20240812 | 900 | RUSSIAN FORCES DESTROYED NEAR KURSK, MASS SURRENDERS! Breaking War News With The Enforcer (900) | RUSSIAN FGORCES ARE SURRENDERING FASTER THAN REINFORCEMENTS ARE ARRIVING. CALL THIS THE RUSSIAN DILEMMA, LONG LIVE THE LSA!
20240813 | 901 | - | -
20240814 | 902 | UKRAINE OPENS NEW FRONTS IN RUSSIA, PUTIN PANICS! Breaking War News With The Enforcer (902) | UKRAINIAN FORCES KEEP PUSHING THE DRIVE TO KURSK, IT'S GOING EXCEEDINGLY WELL! LLTLSA!
20240815 | 903 | UKRAINE TAKES HUGE AREAS OF KURSK, MASSIVE AIRFIELD ATTACK! Breaking War News With The Enforcer 903 | RUSSIA IS BECOMING MORE AND MORE LIKE GERMANY FROM WORLD WAR 2. IT'S NOT A GOOD LOOK AT ALL. LLTLSA!
20240816 | 904 | HUGE RUSSIAN DEFEATS IN KURSK AND BELGOROD, MASS SURRENDERS! Breaking War News With The Enforcer 904 |THE RUSSIANS ARE NOT HAVING A FUN TIME IN KURSK, THEY DEMAND A REFUND. LLTLSA!
20240817 | 905 | MAJOR UKRAINIAN VICTORY IN KURSK, KERCH ATTACKED HEAVILY! Breaking War News With The Enforcer (905) | RUSSIA NOT RETREATING ACROSS THAT BRIDGE WILL COST THEM DEARLY. I GUESS THEY WILL CROSS THAT BRIDGE WHEN THEY GET THERE. LLTLSA!
20240818 | 906 | ELITE RUSSIAN FORCES BROKEN IN KURSK, UKRAINE ADVANCES! Breaking War News With The Enforcer (906) | THE 810TH BROKE FOR THE FIRS TTIME, EVEN THE REINFORCEMENTS WILL NOT STAND A CHANCE. LONG LIVE THE LSA!
20240819 | 907 | RUSSIAN FORCES CAN'T STOP KURSK OFFENSIVE, MAJOR ATTACKS! Breaking War News With The Enforcer (907) | MM DANG THE RUSSIANS ARE STILL GETTING BEATEN EVEN WORSE IN KURSK, HOPEFULLY THEY WILL BREAK. LLTLSA!
20240820 | 908 | - | -
20240821 | 909 | RUSSIAN FORCES ENCIRCLED IN KURSK, MAJOR UKRAINIAN VICTORY! Breaking War News With The Enforcer 909 | RUSSIA IS REALLY SQUIRMING NOW THAT THE SITUATION IS TRULY WORSENING, ANOTHER 10,000 CHECHENS READY TO GO!
20240822 | 910 | UKRAINE DRIVES DEEPER INTO KURSK, LOCALS BETRAY PUTIN! Breaking War News With The Enforcer (910)  | RUSSIA IS BEG BETRAYED BY THEIR OWN REGIONAL GOVERNMENTS. LOL CAN YOU EVEN IMAGINE?! LSA!
20240823 | 911 | KEY RUSSIAN AIRFIELD DESTROYED, KERCH CROSSING BURNS! Breaking War News With The Enforcer (911) | A MAJOR VICTORY FOR UKRAINE AND A SERIOUS DEFEAT FOR THE RUSSIANS IN KURSK, CRIMEA, AND IN THE DON. LSA!
20240824 | 912 | - | -
20240825 | 913 | RUSSIAN FORCES BEATEN IN KURSK, HUGE ATTACKS IN RUSSIA! Breaking War News With The Enforcer (913) | RUSSIA WILL NEVER RECOVER IN KURSK, OR ANYWHERE FOR THAT MATTER IN RUSSIA. LLTLSA!
20240826 | 914 | BELARUS TO INVADE UKRAINE, RUSSIA AT BREAKING POINT! Breaking War News With The Enforcer (914) | BELARUS IS DOING WHAT THEY DO MOST WHICH IS LOOKING STUPID AND LOOKING IT VERY OFTEN. LLTLSA!
20240827 | 915 | - | -
20240828 | 916 | BELARUS MOVES MORE FORCES NEAR UKRAINE; MASSIVE ATTACKS! Breaking War News With The Enforcer (916) | RUSSIA IS TRYING ANYTHING THEY CAN TO TRY AND STOP UKRAINE BUT IT'S TOUGH FOR THEM. LLTLSA!
20240829 | 917 | RUSSIA HIT WITH MASSIVE ATTACK, VITAL TARGETS HIT! Breaking War News With The Enforcer (Day 917) |  RUSSIA ATTEMPTS TO SET UKRAINE ALIGHT, BUT IN RETURN OULY ARE SET ABLAZE. LET RUSIIA BURN. LSA!
20240830 | 918 | RUSSIANS HOPELESS IN KURSK, BELARUS BACKS OUT! Breaking War News With The Enforcer (Day 918) |  THE RUSSIANS JUST CAN'T FIGURE OUT WHAT'S GOING ON. NOW BELARUS CHICKENED OUT LOL. LLTLSA!
